SourcePlatformID,PromoID,UIReferenceDataID,OriginatorID,BrokerID,ProviderID,OfferTypeID,OfferSubTypeID,OfferCode,CustomizationCode,ChoiceCode,value,CampaignTypeId,BundledOfferTypeIDs,StateCode
15,NULL,NULL,NULL,NULL,1055,NULL,NULL,DUKE-WATER-CCUI,NULL,NULL,2,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,1055,NULL,NULL,DUKE-SURGE-INSTALLED-CCUI,NULL,NULL,4,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,1055,NULL,NULL,DUKE-SURGE-CCUI,NULL,NULL,4,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,1055,NULL,NULL,DUKE-SURCOV-PREM-CCUI,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,1055,NULL,NULL,DUKE-SURCOV-ESS-CCUI,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,1055,NULL,NULL,DUKE-SURCOV-ENH-CCUI,NULL,NULL,2,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,1055,NULL,NULL,DUKE-HWD-CCUI,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,1055,NULL,NULL,DUKE-HW-CCUI,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,1055,NULL,NULL,DUKE-HEATCOOL-CCUI,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,1055,NULL,NULL,DUKE-WATER-PREM-CCUI,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,1055,NULL,NULL,DUKE-SURGE-P0050-CCUI,NULL,NULL,4,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,1055,NULL,NULL,DUKE-SURCOV-ADD-CCUI,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,153,NULL,NULL,CBELL-TPL-PREMIER-500M,NULL,NULL,5,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,153,NULL,NULL,CBELL-DPL-PREM500,NULL,NULL,4,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,153,NULL,NULL,CBELL-TPL-PIK3BETTER-500M,NULL,NULL,4,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,153,NULL,NULL,CBELL-DPL-ELITE500,NULL,NULL,4,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,153,NULL,NULL,CBELL-TPL-PIK3MAX-50M,NULL,NULL,4,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,153,NULL,NULL,CBELL-DPL-PREF500,NULL,NULL,4,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,153,NULL,NULL,CBELL-TPL-BASIC-500M,NULL,NULL,4,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,153,NULL,NULL,CBELL-TPL-PIK3BEST-50M,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,153,NULL,NULL,CBELL-DPL-CLASSIC-500M,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,153,NULL,NULL,CBELL-INTNEW1-F600,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,153,NULL,NULL,CBELL-INTNEW1-F200,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,153,NULL,NULL,CBELL-TPL-BASIC30-6MO,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,153,NULL,NULL,CBELL-TPL-BASIC50-6MO,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,153,NULL,NULL,CBELL-TPL-BASIC50,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,153,NULL,NULL,CBELL-TPL-BASIC30,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,153,NULL,NULL,CBELL-DPL-TVNEW + HPNEW- PREMIER,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,153,NULL,NULL,CBELL-DPL-BASIC30-6MO,NULL,NULL,2,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,153,NULL,NULL,CBELL-DPL-CLASSIC-50M,NULL,NULL,2,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,153,NULL,NULL,CBELL-DPL-CLASSIC-30M,NULL,NULL,2,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,153,NULL,NULL,CBELL-INTNEW1-F10,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,153,NULL,NULL,CBELL-INTNEW1-F50,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,153,NULL,NULL,CBELL-DPL-TVNEW + HPNEW- PREFERRED,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,153,NULL,NULL,CBELL-TVNEW-ELITE,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,153,NULL,NULL,CBELL-INTNEW1-F5,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,153,NULL,NULL,CBELL-DPL-INTNEW-2M,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,153,NULL,NULL,CBELL-TVNEW-PREFERRED,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,153,NULL,NULL,CBELL-DPL-TVNEW + HPNEW- BASIC,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,153,NULL,NULL,CBELL-HOME-PAK-ADVANTAGE,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,153,NULL,NULL,CBELL-TVNEW-BASIC,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,153,NULL,NULL,CBELL-TVNEW-CLASSIC,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,682047,NULL,NULL,5,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,714852,NULL,NULL,5,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,681962,NULL,NULL,5,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,681946,NULL,NULL,5,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,714755,NULL,NULL,5,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,682705,NULL,NULL,5,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,681849,NULL,NULL,5,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,714984,NULL,NULL,5,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,682551,NULL,NULL,5,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,681806,NULL,NULL,5,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,714518,NULL,NULL,5,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,682497,NULL,NULL,5,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,682438,NULL,NULL,5,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,682470,NULL,NULL,5,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,682403,NULL,NULL,5,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,714658,NULL,NULL,5,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,714305,NULL,NULL,5,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,682292,NULL,NULL,4,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,717673,NULL,NULL,4,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,714569,NULL,NULL,4,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,682276,NULL,NULL,4,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,682233,NULL,NULL,4,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,682225,NULL,NULL,4,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,715093,NULL,NULL,4,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,689173,NULL,NULL,4,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,680842,NULL,NULL,4,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,PKG_VZ3_FRONTIER_FREEDOM_FIOS_5050_FL_TX,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,680834,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,714208,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,714186,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,PKG_PROMO_SIMPLY_BB_FIBERHOUSE_50M_AGG,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,690708,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,709530,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,680826,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,PKG_PROMO_DPE_FIBERHOUSE_30M/30M_AGG,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,709581,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,714151,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,682691,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,714119,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,690724,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,690821,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,682675,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,PKG_PROMO_UCON_FTR_VOICE_BB_PRO_AGG,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,714135,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,694150,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,681431,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,710083,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,693847,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,690767,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,709735,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,693839,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,681458,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,709557,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,710032,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,690651,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,706698,NULL,NULL,2,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,681423,NULL,NULL,2,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,690481,NULL,NULL,2,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,710016,NULL,NULL,2,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,690805,NULL,NULL,2,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,693855,NULL,NULL,2,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,PKG_PROMO_C_SIMPLY_BB_ULTIMATE_NEST_CAM_PRO_AGG,NULL,NULL,2,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,PKG_PROMO_C_SIMPLY_BB_ULTIMATE_NEST_PROTECT_BATT_AGG,NULL,NULL,2,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,690775,NULL,NULL,2,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,690813,NULL,NULL,2,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,691437,NULL,NULL,2,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,691445,NULL,NULL,2,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,691453,NULL,NULL,2,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,693863,NULL,NULL,2,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,693871,NULL,NULL,2,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,694126,NULL,NULL,2,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,694134,NULL,NULL,2,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,694142,NULL,NULL,2,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,709565,NULL,NULL,2,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,681415,NULL,NULL,2,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,689025,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,690635,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,709794,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,718262,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,PKG_PROMO_P2014032_C_SIMPLY_FiOS_3030,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,PKG_PROMO_SIMPLY_BB_FIBERHOUSE_30M_AGG,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,PKG_PROMO_SIMPLY_BB_FIOS_3030_NEST_PROTECT_BATT_AGG,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,691429,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,694118,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,PKG_DPU_LEADER_141372,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,710105,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,681407,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,PKG_PROMO_C_SIMPLY_BB_MAX_NEST_THERMO_AGG_S,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,709786,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,690449,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,690430,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,690422,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,693804,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,693820,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,PKG_VZ3_FREEDOM_ESSENTIALS_TX_FL,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,693812,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,690414,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,693790,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,PKG_VZ3_REGIONAL_ESSENTIALS_TX_FL,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,FTR_SECURE_PREM_TECH_SUPPORT_NEW_1,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,FTR_SECURE_IP_CSID_1,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,FTR_SECURE_PRSNL_SECURITY_1,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,221,NULL,NULL,FTR_SECURE_MAX_SECURITY_1,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,1065,NULL,NULL,TP-ExpressUltimatePhone,NULL,NULL,4,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,1065,NULL,NULL,TP-ExpressEssentialPhone,NULL,NULL,4,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,1065,NULL,NULL,TP-Express50Starter,NULL,NULL,4,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,1065,NULL,NULL,TP-Express50Plus,NULL,NULL,4,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,1065,NULL,NULL,TP-EachOffer,NULL,NULL,4,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,1065,NULL,NULL,TP-BexConnect20Local30Phone,NULL,NULL,4,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,1065,NULL,NULL,DP-TV-FreeBEXConnect,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,1065,NULL,NULL,DP-ExpressUltimate,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,1065,NULL,NULL,DP-ExpressStarter,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,1065,NULL,NULL,DP-ExpressEssential,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,1065,NULL,NULL,DP-Express50Starter,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,1065,NULL,NULL,DP-Express50Plus,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,1065,NULL,NULL,DP-BEXConnect20PopularStandard,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,1065,NULL,NULL,DP-BEXConnect20Local30,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,1065,NULL,NULL,DP-StarterExpressPhone,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,1065,NULL,NULL,DP-BEX50-Ground,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,1065,NULL,NULL,Video-Standard,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,1065,NULL,NULL,Video-Local,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,1065,NULL,NULL,HSI-Ultimate,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,1065,NULL,NULL,HSI-Starter,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,1065,NULL,NULL,HSI-Essential,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,1065,NULL,NULL,HSI-Buckeye1,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,1065,NULL,NULL,HSI-BEX50,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,1065,NULL,NULL,HSI-50Unlimited,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,1065,NULL,NULL,HSI-200Unlimited,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,1065,NULL,NULL,Phone-Express,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,225,NULL,NULL,4634,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,225,NULL,NULL,4867,NULL,NULL,4,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,225,NULL,NULL,4734,NULL,NULL,4,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,225,NULL,NULL,4704,NULL,NULL,4,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,225,NULL,NULL,4961,NULL,NULL,4,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,225,NULL,NULL,4635,NULL,NULL,4,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,225,NULL,NULL,4531,NULL,NULL,4,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,225,NULL,NULL,4174,NULL,NULL,4,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,225,NULL,NULL,4866,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,225,NULL,NULL,4705,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,225,NULL,NULL,4969,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,225,NULL,NULL,4959,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,225,NULL,NULL,4530,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,225,NULL,NULL,4173,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,225,NULL,NULL,4638,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,225,NULL,NULL,4637,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,225,NULL,NULL,4587,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,225,NULL,NULL,4529,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,225,NULL,NULL,4475,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,225,NULL,NULL,4316,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,225,NULL,NULL,4265,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,225,NULL,NULL,4671,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,225,NULL,NULL,4976,NULL,NULL,2,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,225,NULL,NULL,4955,NULL,NULL,2,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,225,NULL,NULL,4528,NULL,NULL,2,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,225,NULL,NULL,4526,NULL,NULL,2,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,225,NULL,NULL,4636,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,225,NULL,NULL,4477,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,225,NULL,NULL,3213,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,225,NULL,NULL,4974,NULL,NULL,2,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,225,NULL,NULL,4534,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,225,NULL,NULL,4973,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,225,NULL,NULL,4972,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,225,NULL,NULL,4210,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,70,NULL,NULL,85-743,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,70,NULL,NULL,84-742,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,70,NULL,NULL,83-611,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,70,NULL,NULL,82-610,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,70,NULL,NULL,81-559,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,70,NULL,NULL,80-558,NULL,NULL,0,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,1057,NULL,NULL,EXEDESATSILVER12,NULL,NULL,2,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,1057,NULL,NULL,EXEDESATGOLD12,NULL,NULL,2,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,1057,NULL,NULL,EXEDESATBRONZE12,NULL,NULL,2,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,1057,NULL,NULL,EXEDESAT12,NULL,NULL,2,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,2027,NULL,NULL,TP,NULL,NULL,4,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,2027,NULL,NULL,TVInternet,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,2027,NULL,NULL,OV,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,2027,NULL,NULL,OOL,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,2027,NULL,NULL,InternetPhone,NULL,NULL,1,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,1015,NULL,NULL,Cable_TriplePlay_600M_1,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,1015,NULL,NULL,Cable_TriplePlay_100M_3,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,1015,NULL,NULL,Cable_TriplePlay_100M_1,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,1015,NULL,NULL,BAJA3B,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,1015,NULL,NULL,BAJA1F,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,1015,NULL,NULL,BAJA1D,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,1015,NULL,NULL,Baja_TriplePlay_Full_60M_A,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,1015,NULL,NULL,Baja_TriplePlay_Full_300_B,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,1015,NULL,NULL,Baja_TriplePlay_Full_100_A,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,1015,NULL,NULL,9A,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,1015,NULL,NULL,6C,NULL,NULL,3,NULL,NULL,NULL
15,NULL,NULL,NULL,NULL,1015,NULL,NULL,6B,NULL,NULL,3,NULL,NULL,NULL
